,yield per ha,CO2/ha,N_as_Urea_%,N_as_Nitrate_%,N_as_Ammonium_%,P_as_Phosphorus_%,P_as_P2O5_%,K_as_Potassium_%,K_as_K2O_%
24131,2719.251336898396,193.44,0.0,13.5,13.5,0,0,0,0
24141,2719.310344827586,215.73,0.0,0.0,0.0,0,0,60,0
24151,2719.310344827586,215.73,0.0,16.0,0.0,16,0,16,0
24161,2719.310344827586,215.73,0.0,45.0,0.0,0,0,0,0
24171,2719.310344827586,215.73,0.0,13.5,13.5,0,0,0,0
24181,2640.2966625463537,128.99,0.0,0.0,0.0,0,0,60,0
24191,2640.2966625463537,128.99,0.0,16.0,0.0,16,0,16,0
24201,2640.2966625463537,128.99,0.0,45.0,0.0,0,0,0,0
24211,2640.2966625463537,128.99,0.0,13.5,13.5,0,0,0,0
24221,3240.0,-121.4,0.0,13.5,13.5,0,0,0,0
24231,3240.0,-121.4,0.0,0.0,11.0,0,52,0,0
24241,3240.0,-121.4,0.0,0.0,0.0,0,0,0,60
24251,3240.0,-121.4,46.0,0.0,0.0,0,0,0,0
24261,3660.0,-140.26,0.0,11.0,0.0,51,0,0,0
24271,3660.0,-140.26,0.0,13.5,13.5,0,0,0,0
24281,3660.0,-140.26,0.0,0.0,0.0,0,0,0,60
24291,3660.0,-140.26,46.0,0.0,0.0,0,0,0,0
24301,5872.166666666667,265.5,0.0,0.0,11.0,0,52,0,0
24311,5872.166666666667,265.5,46.0,0.0,0.0,0,0,0,0
24321,5700.0,250.86,0.0,0.0,11.0,0,52,0,0
24331,5700.0,250.86,46.0,0.0,0.0,0,0,0,0
24341,2720.2105263157896,487.25,46.0,0.0,0.0,0,0,0,0
24351,2720.2105263157896,487.25,46.0,0.0,0.0,0,0,0,0
24361,3353.75,710.23,0.0,0.0,0.0,0,0,60,0
24371,3353.75,710.23,0.0,4.0,0.0,28,0,8,0
24381,3353.75,710.23,0.0,45.0,0.0,0,0,0,0
24391,3353.75,710.23,0.0,45.0,0.0,0,0,0,0
24401,3353.75,710.23,0.0,45.0,0.0,0,0,0,0
24411,3145.5550437586367,201.1,0.0,0.0,0.0,0,0,60,0
24421,3145.5550437586367,201.1,0.0,7.0,0.0,31,0,12,0
24431,3145.5550437586367,201.1,0.0,45.0,0.0,0,0,0,0
24441,3145.5550437586367,201.1,0.0,45.0,0.0,0,0,0,0
24451,3145.5550437586367,201.1,0.0,45.0,0.0,0,0,0,0
24461,3773.75,830.19,0.0,0.0,0.0,0,0,60,0
24471,3773.75,830.19,0.0,4.0,0.0,28,0,8,0
24481,3773.75,830.19,0.0,45.0,0.0,0,0,0,0
24491,3773.75,830.19,0.0,45.0,0.0,0,0,0,0
24501,3773.75,830.19,0.0,45.0,0.0,0,0,0,0
24511,2272.2141823444285,1334.24,0.0,16.9,16.6,0,0,0,0
24521,2272.2141823444285,1334.24,0.0,0.0,21.0,0,0,0,0
24531,2272.2141823444285,1334.24,0.0,0.0,11.0,0,52,0,0
24541,2272.2141823444285,1334.24,0.0,0.0,11.0,0,52,0,0
24551,2272.2141823444285,1334.24,0.0,0.0,0.0,0,0,0,60
24561,2272.2141823444285,1334.24,46.0,0.0,0.0,0,0,0,0
24571,2272.2141823444285,1334.24,46.0,0.0,0.0,0,0,0,0
24581,2272.2141823444285,1334.24,46.0,0.0,0.0,0,0,0,0
24591,2272.2141823444285,1334.24,14.2,8.9,8.9,0,0,0,0
24601,4124.553224553225,1544.63,0.0,16.9,16.6,0,0,0,0
24611,4124.553224553225,1544.63,0.0,0.0,21.0,0,0,0,0
24621,4124.553224553225,1544.63,0.0,0.0,11.0,0,52,0,0
24631,4124.553224553225,1544.63,0.0,0.0,0.0,0,0,0,60
24641,4124.553224553225,1544.63,46.0,0.0,0.0,0,0,0,0
24651,4124.553224553225,1544.63,46.0,0.0,0.0,0,0,0,0
24661,4124.553224553225,1544.63,46.0,0.0,0.0,0,0,0,0
24671,4124.553224553225,1544.63,14.2,8.9,8.9,0,0,0,0
24681,3339.549180327869,291.22,0.0,0.0,0.0,0,0,60,0
24691,3339.549180327869,291.22,0.0,16.9,16.6,0,0,0,0
24701,3339.549180327869,291.22,0.0,0.0,21.0,0,0,0,0
24711,3339.549180327869,291.22,0.0,0.0,11.0,0,52,0,0
24721,3339.549180327869,291.22,46.0,0.0,0.0,0,0,0,0
24731,3339.549180327869,291.22,46.0,0.0,0.0,0,0,0,0
24741,3960.4,-395.02,0.0,0.0,21.0,0,0,0,0
24751,3960.4,-395.02,0.0,0.0,0.0,0,0,0,60
24761,2870.9166666666665,-503.51,0.0,20.0,0.0,0,0,15,0
24771,4823.289473684211,-1218.33,0.0,0.0,0.0,0,0,0,60
24781,1980.0,1363.32,0.0,10.0,0.0,28,0,10,0
24791,1980.0,1363.32,0.0,0.0,0.0,0,0,0,60
24801,1980.0,1363.32,46.0,0.0,0.0,0,0,0,0
24811,1980.0,1363.32,46.0,0.0,0.0,0,0,0,0
24821,1500.0,1199.44,0.0,10.0,0.0,28,0,10,0
24831,1500.0,1199.44,0.0,0.0,0.0,0,0,0,60
24841,1500.0,1199.44,46.0,0.0,0.0,0,0,0,0
24851,1500.0,1199.44,46.0,0.0,0.0,0,0,0,0
24861,1206.0869565217392,949.9,0.0,5.0,0.0,28,0,0,0
24871,1206.0869565217392,949.9,0.0,0.0,0.0,0,0,0,60
24881,1206.0869565217392,949.9,46.0,0.0,0.0,0,0,0,0
24891,1740.0,1283.56,0.0,5.0,0.0,37,0,0,0
24901,1740.0,1283.56,0.0,0.0,0.0,0,0,0,60
24911,1740.0,1283.56,46.0,0.0,0.0,0,0,0,0
24921,1980.0,1303.87,0.0,10.0,0.0,28,0,10,0
24931,1980.0,1303.87,0.0,0.0,0.0,0,0,0,60
24941,1980.0,1303.87,46.0,0.0,0.0,0,0,0,0
24951,2100.0,890.51,0.0,10.0,0.0,28,0,10,0
24961,2100.0,890.51,0.0,0.0,0.0,0,0,0,60
24971,2100.0,890.51,46.0,0.0,0.0,0,0,0,0
24981,2100.0,890.51,46.0,0.0,0.0,0,0,0,0
24991,4226.8421052631575,75.63,0.0,0.0,0.0,0,0,60,0
25001,4226.8421052631575,75.63,0.0,9.0,0.0,49,0,0,0
25011,4521.5625,53.55,0.0,0.0,0.0,0,0,60,0
25021,4521.5625,53.55,0.0,46.0,0.0,0,0,0,0
25031,4521.5625,53.55,0.0,0.0,11.0,0,52,0,0
25041,3201.714285714286,382.73,0.0,0.0,0.0,0,0,60,0
25051,3201.714285714286,382.73,0.0,45.0,0.0,0,0,0,0
25061,3201.714285714286,382.73,0.0,46.0,0.0,0,0,0,0
25071,3201.714285714286,382.73,0.0,0.0,11.0,0,52,0,0
25081,4201.111111111111,-251.63,0.0,0.0,0.0,0,0,60,0
25091,4201.111111111111,-251.63,0.0,9.0,0.0,49,0,0,0
25101,4200.0,1038.11,0.0,5.0,0.0,37,0,0,0
25111,4200.0,1038.11,0.0,0.0,11.0,0,52,0,0
25121,4200.0,1038.11,0.0,0.0,0.0,0,0,0,60
25131,4200.0,1038.11,46.0,0.0,0.0,0,0,0,0
25141,4410.0,205.61,0.0,5.0,0.0,37,0,0,0
25151,4410.0,205.61,0.0,0.0,0.0,0,0,0,60
25161,4410.0,205.61,46.0,0.0,0.0,0,0,0,0
25171,3088.214285714286,-382.54,0.0,8.0,0.0,24,0,16,0
25181,2100.0,-1167.11,0.0,0.0,11.0,0,52,0,0
25191,2706.153846153846,108.08,0.0,5.0,0.0,37,0,0,0
25201,2706.153846153846,108.08,46.0,0.0,0.0,0,0,0,0
25211,2663.913043478261,168.08,0.0,5.0,0.0,37,0,0,0
25221,2663.913043478261,168.08,46.0,0.0,0.0,0,0,0,0
25231,2391.8571428571427,167.67,0.0,5.0,0.0,37,0,0,0
25241,2391.8571428571427,167.67,0.0,0.0,11.0,0,52,0,0
25251,2391.8571428571427,167.67,46.0,0.0,0.0,0,0,0,0
25261,991.2258064516129,78.64,0.0,20.0,0.0,0,0,10,0
25271,991.2258064516129,78.64,0.0,20.0,0.0,0,0,20,0
25281,991.2258064516129,78.64,0.0,0.0,11.0,0,52,0,0
25291,991.2258064516129,78.64,0.0,0.0,0.0,0,0,0,60
25301,991.2258064516129,78.64,46.0,0.0,0.0,0,0,0,0
25311,2100.0,1306.64,0.0,10.0,0.0,28,0,10,0
25321,2100.0,1306.64,0.0,0.0,0.0,0,0,0,60
25331,2100.0,1306.64,46.0,0.0,0.0,0,0,0,0
25341,4844.262295081967,595.45,0.0,8.0,0.0,24,0,12,0
25351,4844.262295081967,595.45,0.0,0.0,0.0,0,0,0,60
25361,4844.262295081967,595.45,46.0,0.0,0.0,0,0,0,0
25371,4844.262295081967,595.45,46.0,0.0,0.0,0,0,0,0
25381,4913.333333333333,661.0,0.0,8.0,0.0,24,0,12,0
25391,4913.333333333333,661.0,0.0,0.0,0.0,0,0,0,60
25401,4913.333333333333,661.0,46.0,0.0,0.0,0,0,0,0
25411,3728.3333333333335,-434.81,0.0,8.0,0.0,14,0,12,0
25421,3728.3333333333335,-434.81,0.0,0.0,0.0,0,0,0,60
25431,3159.020979020979,-844.46,0.0,0.0,0.0,0,0,0,60
25441,4126.333333333333,939.66,0.0,0.0,0.0,0,0,60,0
25451,4126.333333333333,939.66,0.0,46.0,0.0,0,0,0,0
25461,4126.333333333333,939.66,0.0,16.9,16.6,0,0,0,0
25471,4126.333333333333,939.66,0.0,0.0,21.0,0,0,0,0
25481,4126.333333333333,939.66,0.0,0.0,11.0,0,52,0,0
25491,4126.333333333333,939.66,0.0,0.0,11.0,0,52,0,0
25501,4126.333333333333,939.66,0.0,0.0,11.0,0,52,0,0
25511,4126.333333333333,939.66,46.0,0.0,0.0,0,0,0,0
25521,4126.333333333333,939.66,46.0,0.0,0.0,0,0,0,0
25531,3779.982418686425,1210.74,0.0,5.0,0.0,37,0,0,0
25541,3779.982418686425,1210.74,0.0,0.0,11.0,0,52,0,0
25551,3779.982418686425,1210.74,46.0,0.0,0.0,0,0,0,0
25561,3780.0174194351125,1448.31,0.0,5.0,0.0,37,0,0,0
25571,3780.0174194351125,1448.31,0.0,0.0,11.0,0,52,0,0
25581,3780.0174194351125,1448.31,46.0,0.0,0.0,0,0,0,0
25591,2700.0,1373.13,0.0,5.0,0.0,37,0,0,0
25601,2700.0,1373.13,0.0,0.0,11.0,0,52,0,0
25611,2700.0,1373.13,46.0,0.0,0.0,0,0,0,0
25621,3780.0382717292778,1351.55,0.0,5.0,0.0,37,0,0,0
25631,3780.0382717292778,1351.55,0.0,0.0,11.0,0,52,0,0
25641,3780.0382717292778,1351.55,46.0,0.0,0.0,0,0,0,0
25651,3959.9851521900523,1638.82,0.0,5.0,0.0,37,0,0,0
25661,3959.9851521900523,1638.82,0.0,0.0,11.0,0,52,0,0
25671,3959.9851521900523,1638.82,46.0,0.0,0.0,0,0,0,0
25681,3959.9851521900523,1638.82,46.0,0.0,0.0,0,0,0,0
25691,3959.989522624582,1721.33,0.0,5.0,0.0,37,0,0,0
25701,3959.989522624582,1721.33,0.0,0.0,11.0,0,52,0,0
25711,3959.989522624582,1721.33,46.0,0.0,0.0,0,0,0,0
25721,4735.25,1683.85,0.0,16.9,16.6,0,0,0,0
25731,4735.25,1683.85,0.0,0.0,21.0,0,0,0,0
25741,4735.25,1683.85,0.0,0.0,11.0,0,52,0,0
25751,4735.25,1683.85,0.0,0.0,11.0,0,52,0,0
25761,4735.25,1683.85,0.0,0.0,0.0,0,0,0,60
25771,4735.25,1683.85,46.0,0.0,0.0,0,0,0,0
25781,4735.25,1683.85,46.0,0.0,0.0,0,0,0,0
25791,4735.25,1683.85,14.2,8.9,8.9,0,0,0,0
25801,5028.8,1155.81,0.0,0.0,21.0,0,0,0,0
25811,5028.8,1155.81,0.0,0.0,11.0,0,52,0,0
25821,5028.8,1155.81,0.0,0.0,0.0,0,0,0,60
25831,5028.8,1155.81,46.0,0.0,0.0,0,0,0,0
25841,5028.8,1155.81,46.0,0.0,0.0,0,0,0,0
25851,5028.8,1155.81,46.0,0.0,0.0,0,0,0,0
25861,5028.8,1155.81,14.2,8.9,8.9,0,0,0,0
25871,2914.75,1522.96,0.0,0.0,0.0,0,0,60,0
25881,2914.75,1522.96,0.0,0.0,21.0,0,0,0,0
25891,2914.75,1522.96,0.0,0.0,11.0,0,52,0,0
25901,2914.75,1522.96,0.0,0.0,11.0,0,52,0,0
25911,2914.75,1522.96,46.0,0.0,0.0,0,0,0,0
25921,2914.75,1522.96,46.0,0.0,0.0,0,0,0,0
25931,2914.75,1522.96,14.2,8.9,8.9,0,0,0,0
25941,4942.797202797203,805.19,0.0,13.0,0.0,33,0,0,0
25951,4942.797202797203,805.19,0.0,45.0,0.0,0,0,0,0
25961,4942.797202797203,805.19,0.0,0.0,0.0,0,0,0,60
25971,4942.797202797203,805.19,46.0,0.0,0.0,0,0,0,0
25981,4295.598349381018,558.08,0.0,13.0,0.0,33,0,0,0
25991,4295.598349381018,558.08,0.0,0.0,0.0,0,0,0,60
26001,4295.598349381018,558.08,46.0,0.0,0.0,0,0,0,0
26011,4295.598349381018,558.08,46.0,0.0,0.0,0,0,0,0
26021,2474.8888888888887,864.86,0.0,45.0,0.0,0,0,0,0
26031,2474.8888888888887,864.86,0.0,0.0,11.0,0,52,0,0
26041,2474.8888888888887,864.86,0.0,0.0,0.0,0,0,0,60
26051,2474.8888888888887,864.86,46.0,0.0,0.0,0,0,0,0
26061,2474.8888888888887,864.86,46.0,0.0,0.0,0,0,0,0
26091,2790.0,228.94,0.0,8.0,0.0,28,0,12,0
26101,2790.0,228.94,0.0,36.0,0.0,0,0,12,0
26111,2790.0,228.94,0.0,45.0,0.0,0,0,0,0
26121,2790.0,228.94,0.0,0.0,21.0,0,0,0,0
26131,3827.5653923541245,-216.25,0.0,8.0,0.0,28,0,16,0
26141,3827.5653923541245,-216.25,0.0,36.0,0.0,0,0,16,0
26151,3827.5653923541245,-216.25,0.0,0.0,21.0,0,0,0,0
26161,3827.5653923541245,-216.25,46.0,0.0,0.0,0,0,0,0
26171,5967.142857142857,1609.77,0.0,13.0,0.0,33,0,0,0
26181,5967.142857142857,1609.77,0.0,0.0,0.0,0,0,0,60
26191,5967.142857142857,1609.77,46.0,0.0,0.0,0,0,0,0
26201,5967.142857142857,1609.77,46.0,0.0,0.0,0,0,0,0
26211,3000.0,1104.08,0.0,0.0,11.0,0,52,0,0
26221,3000.0,1104.08,0.0,0.0,11.0,0,52,0,0
26231,3000.0,1104.08,0.0,0.0,0.0,0,0,0,60
26241,3000.0,1104.08,46.0,0.0,0.0,0,0,0,0
26251,2460.0,1091.39,0.0,0.0,11.0,0,52,0,0
26261,2460.0,1091.39,0.0,0.0,11.0,0,52,0,0
26271,2460.0,1091.39,0.0,0.0,0.0,0,0,0,60
26281,2460.0,1091.39,46.0,0.0,0.0,0,0,0,0
26291,2460.0,1029.89,0.0,0.0,11.0,0,52,0,0
26301,2460.0,1029.89,0.0,0.0,11.0,0,52,0,0
26311,2460.0,1029.89,0.0,0.0,0.0,0,0,0,60
26321,2460.0,1029.89,46.0,0.0,0.0,0,0,0,0
26331,3133.4,1597.46,0.0,0.0,11.0,0,52,0,0
26341,3133.4,1597.46,0.0,0.0,11.0,0,52,0,0
26351,3133.4,1597.46,0.0,0.0,0.0,0,0,0,60
26361,3133.4,1597.46,46.0,0.0,0.0,0,0,0,0
26371,2660.764705882353,749.88,0.0,0.0,11.0,0,52,0,0
26381,2660.764705882353,749.88,0.0,0.0,11.0,0,52,0,0
26391,2660.764705882353,749.88,0.0,0.0,0.0,0,0,0,60
26401,2660.764705882353,749.88,46.0,0.0,0.0,0,0,0,0
26411,4833.777777777777,432.04,0.0,0.0,11.0,0,52,0,0
26421,4833.777777777777,432.04,0.0,0.0,11.0,0,52,0,0
26431,4833.777777777777,432.04,0.0,0.0,11.0,0,52,0,0
26441,4833.777777777777,432.04,0.0,0.0,0.0,0,0,0,60
26451,4833.777777777777,432.04,46.0,0.0,0.0,0,0,0,0
26461,3480.0,-561.2,0.0,0.0,11.0,0,52,0,0
26471,3480.0,-561.2,0.0,0.0,11.0,0,52,0,0
26481,3480.0,-561.2,0.0,0.0,0.0,0,0,0,60
26491,3480.0,-561.2,46.0,0.0,0.0,0,0,0,0
26501,2771.3846153846152,-644.77,0.0,0.0,11.0,0,52,0,0
26511,2771.3846153846152,-644.77,0.0,0.0,11.0,0,52,0,0
26521,2771.3846153846152,-644.77,0.0,0.0,0.0,0,0,0,60
26531,2771.3846153846152,-644.77,46.0,0.0,0.0,0,0,0,0
26541,3392.923076923077,-486.74,0.0,0.0,11.0,0,52,0,0
26551,3392.923076923077,-486.74,0.0,0.0,11.0,0,52,0,0
26561,3392.923076923077,-486.74,0.0,0.0,0.0,0,0,0,60
26571,3392.923076923077,-486.74,46.0,0.0,0.0,0,0,0,0
26581,2089.2,-553.42,0.0,0.0,11.0,0,52,0,0
26591,2089.2,-553.42,0.0,0.0,11.0,0,52,0,0
26601,2089.2,-553.42,0.0,0.0,0.0,0,0,0,60
26611,2089.2,-553.42,46.0,0.0,0.0,0,0,0,0
26621,2661.625,-510.27,0.0,0.0,11.0,0,52,0,0
26631,2661.625,-510.27,0.0,0.0,11.0,0,52,0,0
26641,2661.625,-510.27,0.0,0.0,0.0,0,0,0,60
26651,2661.625,-510.27,46.0,0.0,0.0,0,0,0,0
26661,2580.0,-430.58,0.0,0.0,11.0,0,52,0,0
26671,2580.0,-430.58,0.0,0.0,11.0,0,52,0,0
26681,2580.0,-430.58,0.0,0.0,0.0,0,0,0,60
26691,2580.0,-430.58,46.0,0.0,0.0,0,0,0,0
26701,1100.0,429.34,0.0,30.0,0.0,0,0,20,0
26711,1100.0,429.34,0.0,0.0,11.0,0,52,0,0
26721,1100.0,429.34,0.0,0.0,0.0,0,0,0,60
26731,1100.0,429.34,46.0,0.0,0.0,0,0,0,0
26741,628.0,406.39,0.0,30.0,0.0,0,0,20,0
26751,628.0,406.39,0.0,0.0,11.0,0,52,0,0
26761,628.0,406.39,0.0,0.0,0.0,0,0,0,60
26771,628.0,406.39,46.0,0.0,0.0,0,0,0,0
26781,4228.16091954023,-567.71,0.0,0.0,11.0,0,52,0,0
26791,4228.16091954023,-567.71,0.0,0.0,0.0,0,0,0,60
26801,4228.16091954023,-567.71,14.2,8.9,8.9,0,0,0,0
26811,4228.16091954023,-567.71,14.2,8.9,8.9,0,0,0,0
26821,2520.0,-410.53,0.0,0.0,11.0,0,52,0,0
26841,2520.0,-410.53,0.0,0.0,0.0,0,0,0,60
26851,2520.0,-410.53,14.2,8.9,8.9,0,0,0,0
26861,2520.0,-410.53,14.2,8.9,8.9,0,0,0,0
26871,3960.0,383.8,0.0,0.0,11.0,0,52,0,0
26891,3960.0,383.8,0.0,0.0,0.0,0,0,0,60
26901,3960.0,383.8,14.2,8.9,8.9,0,0,0,0
26911,3960.0,383.8,14.2,8.9,8.9,0,0,0,0
26921,3960.0,383.8,14.2,8.9,8.9,0,0,0,0
26931,3147.1428571428573,-377.84,0.0,0.0,0.0,0,0,0,60
26941,2495.222222222222,1223.25,0.0,0.0,21.0,0,0,0,0
26951,2495.222222222222,1223.25,0.0,0.0,0.0,0,0,0,60
26961,2495.222222222222,1223.25,46.0,0.0,0.0,0,0,0,0
26971,5297.115384615385,-99.18,0.0,0.0,21.0,0,0,0,0
26981,5297.115384615385,-99.18,0.0,0.0,0.0,0,0,0,60
26991,5297.115384615385,-99.18,46.0,0.0,0.0,0,0,0,0
27001,3954.0,1153.57,0.0,0.0,21.0,0,0,0,0
27011,3954.0,1153.57,0.0,0.0,0.0,0,0,0,60
27021,3954.0,1153.57,46.0,0.0,0.0,0,0,0,0
27031,3779.324324324324,90.49,0.0,0.0,21.0,0,0,0,0
27041,3779.324324324324,90.49,0.0,0.0,0.0,0,0,0,60
27051,2400.0,567.91,0.0,5.0,0.0,37,0,0,0
27061,2400.0,567.91,0.0,0.0,0.0,0,0,0,60
27071,2400.0,567.91,46.0,0.0,0.0,0,0,0,0
27081,2400.0,567.91,46.0,0.0,0.0,0,0,0,0
27091,2340.0,56.43,0.0,5.0,0.0,37,0,0,0
27101,2340.0,56.43,0.0,0.0,0.0,0,0,0,60
27111,2340.0,56.43,46.0,0.0,0.0,0,0,0,0
27121,2340.0,56.43,46.0,0.0,0.0,0,0,0,0
27131,2749.181818181818,1645.88,0.0,0.0,11.0,0,52,0,0
27141,2749.181818181818,1645.88,0.0,0.0,0.0,0,0,0,60
27151,2749.181818181818,1645.88,46.0,0.0,0.0,0,0,0,0
27161,2749.181818181818,1645.88,46.0,0.0,0.0,0,0,0,0
27171,2321.1111111111113,1615.81,0.0,0.0,11.0,0,52,0,0
27181,2321.1111111111113,1615.81,0.0,0.0,0.0,0,0,0,60
27191,2321.1111111111113,1615.81,46.0,0.0,0.0,0,0,0,0
27201,2321.1111111111113,1615.81,46.0,0.0,0.0,0,0,0,0
27211,4380.588235294118,1716.36,0.0,13.0,0.0,33,0,0,0
27221,4380.588235294118,1716.36,0.0,0.0,0.0,0,0,0,60
27231,4380.588235294118,1716.36,46.0,0.0,0.0,0,0,0,0
27241,4380.588235294118,1716.36,46.0,0.0,0.0,0,0,0,0
27251,4382.972582972583,242.86,0.0,13.0,0.0,33,0,0,0
27261,4382.972582972583,242.86,0.0,45.0,0.0,0,0,0,0
27271,4382.972582972583,242.86,0.0,45.0,0.0,0,0,0,0
27281,4382.972582972583,242.86,0.0,45.0,0.0,0,0,0,0
27291,4382.972582972583,242.86,0.0,0.0,0.0,0,0,0,60
27301,2760.0,-131.89,46.0,0.0,0.0,0,0,0,0
27311,712.4418604651163,421.94,0.0,0.0,11.0,0,52,0,0
27321,712.4418604651163,421.94,46.0,0.0,0.0,0,0,0,0
27331,1535.844155844156,-436.46,46.0,0.0,0.0,0,0,0,0
27341,1122.7118644067796,-527.09,0.0,8.0,0.0,24,0,12,0
27351,1122.7118644067796,-527.09,0.0,32.0,0.0,0,0,12,0
27361,1122.7118644067796,-527.09,0.0,45.0,0.0,0,0,0,0
27371,1122.7118644067796,-527.09,0.0,0.0,0.0,0,0,0,60
27381,5377.222222222223,1327.21,0.0,0.0,21.0,0,0,0,0
27391,5377.222222222223,1327.21,0.0,13.5,13.5,0,0,0,0
27401,5377.222222222223,1327.21,0.0,0.0,11.0,0,52,0,0
27411,5377.222222222223,1327.21,0.0,0.0,0.0,0,0,0,60
27421,5274.074074074074,1293.0,0.0,0.0,21.0,0,0,0,0
27431,5274.074074074074,1293.0,0.0,13.5,13.5,0,0,0,0
27441,5274.074074074074,1293.0,0.0,0.0,11.0,0,52,0,0
27451,5274.074074074074,1293.0,0.0,0.0,0.0,0,0,0,60
27461,3780.0,835.69,0.0,0.0,21.0,0,0,0,0
27471,3780.0,835.69,0.0,13.5,13.5,0,0,0,0
27481,3780.0,835.69,0.0,0.0,11.0,0,52,0,0
27491,3780.0,835.69,0.0,0.0,0.0,0,0,0,60
27501,2640.0,571.3,0.0,10.0,0.0,46,0,0,0
27511,2640.0,571.3,0.0,0.0,21.0,0,0,0,0
27521,2640.0,571.3,0.0,13.5,13.5,0,0,0,0
27531,2640.0,571.3,0.0,0.0,0.0,0,0,0,60
27541,3960.0,1420.99,0.0,0.0,21.0,0,0,0,0
27551,3960.0,1420.99,0.0,13.5,13.5,0,0,0,0
27561,3960.0,1420.99,0.0,0.0,11.0,0,52,0,0
27571,3960.0,1420.99,0.0,0.0,0.0,0,0,0,60
27581,3704.0,995.51,0.0,10.0,0.0,27,0,8,0
27591,3704.0,995.51,0.0,0.0,21.0,0,0,0,0
27601,3704.0,995.51,0.0,0.0,0.0,0,0,0,60
27611,3704.0,995.51,46.0,0.0,0.0,0,0,0,0
27621,3497.28,932.95,0.0,10.0,0.0,27,0,8,0
27631,3497.28,932.95,0.0,0.0,21.0,0,0,0,0
27641,3497.28,932.95,0.0,0.0,0.0,0,0,0,60
27651,3497.28,932.95,46.0,0.0,0.0,0,0,0,0
27661,3754.7252747252746,-1042.23,0.0,0.0,0.0,0,0,0,60
27671,4473.888888888889,771.61,0.0,6.0,0.0,30,0,10,0
27681,4473.888888888889,771.61,0.0,0.0,0.0,0,0,0,60
27691,4473.888888888889,771.61,46.0,0.0,0.0,0,0,0,0
27701,3805.873015873016,696.66,0.0,6.0,0.0,30,0,10,0
27711,3805.873015873016,696.66,0.0,0.0,0.0,0,0,0,60
27721,3805.873015873016,696.66,46.0,0.0,0.0,0,0,0,0
27731,2411.8478260869565,-753.31,0.0,6.0,0.0,30,0,10,0
27741,2411.8478260869565,-753.31,0.0,0.0,0.0,0,0,0,60
27751,2638.4,1371.51,0.0,0.0,11.0,0,52,0,0
27761,2638.4,1371.51,46.0,0.0,0.0,0,0,0,0
27771,2640.3488372093025,-187.87,46.0,0.0,0.0,0,0,0,0
27781,2254.8571428571427,546.65,0.0,5.0,0.0,47,0,0,0
27791,2254.8571428571427,546.65,0.0,0.0,0.0,0,0,0,60
27801,2254.8571428571427,546.65,46.0,0.0,0.0,0,0,0,0
27811,2254.8571428571427,546.65,46.0,0.0,0.0,0,0,0,0
27821,3772.1666666666665,643.77,0.0,5.0,0.0,47,0,0,0
27831,3772.1666666666665,643.77,0.0,0.0,0.0,0,0,0,60
27841,3772.1666666666665,643.77,46.0,0.0,0.0,0,0,0,0
27851,3772.1666666666665,643.77,46.0,0.0,0.0,0,0,0,0
27861,2606.8571428571427,767.85,0.0,5.0,0.0,47,0,0,0
27871,2606.8571428571427,767.85,0.0,0.0,0.0,0,0,0,60
27881,2606.8571428571427,767.85,46.0,0.0,0.0,0,0,0,0
27891,2606.8571428571427,767.85,46.0,0.0,0.0,0,0,0,0
27901,3882.0,706.31,0.0,5.0,0.0,47,0,0,0
27911,3882.0,706.31,0.0,0.0,0.0,0,0,0,60
27921,3882.0,706.31,46.0,0.0,0.0,0,0,0,0
27931,3882.0,706.31,46.0,0.0,0.0,0,0,0,0
27941,2730.5128205128203,950.91,0.0,5.0,0.0,47,0,0,0
27951,2730.5128205128203,950.91,0.0,0.0,0.0,0,0,0,60
27961,2730.5128205128203,950.91,46.0,0.0,0.0,0,0,0,0
27971,2730.5128205128203,950.91,46.0,0.0,0.0,0,0,0,0
27981,2254.8,-2246.65,0.0,5.0,0.0,47,0,0,0
27991,2254.8,-2246.65,0.0,0.0,0.0,0,0,0,60
28001,2254.7619047619046,-1154.65,0.0,5.0,0.0,47,0,0,0
28011,2254.7619047619046,-1154.65,0.0,0.0,0.0,0,0,0,60
28021,2400.0,83.5,0.0,5.0,0.0,37,0,0,0
28031,2400.0,83.5,0.0,0.0,0.0,0,0,0,60
28041,2400.0,83.5,46.0,0.0,0.0,0,0,0,0
28051,2400.0,83.5,46.0,0.0,0.0,0,0,0,0
28061,3717.0,349.32,0.0,5.0,0.0,37,0,0,0
28071,3717.0,349.32,0.0,0.0,0.0,0,0,0,60
28081,3717.0,349.32,46.0,0.0,0.0,0,0,0,0
28091,3717.0,349.32,46.0,0.0,0.0,0,0,0,0
28101,3540.0,116.95,0.0,5.0,0.0,37,0,0,0
28111,3540.0,116.95,0.0,0.0,0.0,0,0,0,60
28121,3540.0,116.95,46.0,0.0,0.0,0,0,0,0
28131,3540.0,116.95,46.0,0.0,0.0,0,0,0,0
28141,3540.0,401.31,0.0,5.0,0.0,37,0,0,0
28151,3540.0,401.31,0.0,0.0,0.0,0,0,0,60
28161,3540.0,401.31,46.0,0.0,0.0,0,0,0,0
28171,3540.0,401.31,46.0,0.0,0.0,0,0,0,0
28181,5880.0,-768.13,0.0,10.0,0.0,24,0,10,0
28191,2400.0,192.63,0.0,0.0,11.0,0,52,0,0
28201,2400.0,192.63,46.0,0.0,0.0,0,0,0,0
28211,2400.0,192.63,46.0,0.0,0.0,0,0,0,0
